PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,BRAND,PRICE,TOTAL_ORDERS,TOTAL_QUANTITY_SOLD,GROSS_REVENUE,NET_REVENUE,REFUND_AMOUNT,AVG_SELLING_PRICE
PROD000830,INTERACTIVE LASER TOY CAT,PETS,PET ACCESSORIES,FROLICAT,1299.0,666,1514,5479299.8,4677146.12,802153.68,3619.09
PROD000572,HYDRAULIC FLOOR JACK 2 TON,AUTOMOTIVE,TOOLS,OMEGA,3999.0,579,1090,12120375.0,10453230.55,1667144.45,11119.61
PROD000806,CHICKEN JERKY DOG TREATS 100G,PETS,DOG FOOD,DOGSEE CHEW,299.0,666,4525,3736702.31,3291047.18,445655.13,825.79
PROD000313,BUBBLE BATH FOAM,BEAUTY,BATH & BODY,THE BODY SHOP,1099.0,876,2153,6534959.46,5791757.27,743202.19,3035.28
PROD001083,"MESSENGER BAG 15.6""",BAGS & LUGGAGE,LAPTOP BAGS,SAMSONITE,2999.0,435,1163,9600236.25,8151983.97,1448252.28,8254.72
PROD000827,AUTOMATIC PET FEEDER 4L,PETS,PET ACCESSORIES,PETKIT,4499.0,621,1242,15407773.51,13246643.42,2161130.09,12405.61
PROD000540,UNICORN PLUSH REVERSIBLE,TOYS,SOFT TOYS,AURORA WORLD,1299.0,643,1595,5694162.38,5104963.58,589198.8,3570.01
PROD000871,WATERCOLOR SET 24 COLORS,STATIONERY,ART SUPPLIES,WINSOR & NEWTON,2499.0,422,609,4214787.64,3897750.13,317037.51,6920.83
PROD000876,CHARCOAL DRAWING SET 20PCS,STATIONERY,ART SUPPLIES,GENERALS,499.0,599,3531,5089034.69,4775523.430000001,313511.26,1441.24
PROD000667,SEMOLINA RAVA 1KG,GROCERIES,STAPLES,MTR FOODS,69.0,750,3900,775439.67,692524.3500000001,82915.32,198.83
PROD000037,FREEBUDS PRO 3,ELECTRONICS,HEADPHONES,HUAWEI,14999.0,565,816,35519154.36,29675767.63,5843386.73,43528.38
PROD001066,BUCKET BAG DRAWSTRING,BAGS & LUGGAGE,HANDBAGS,DA MILANO,5999.0,714,1031,17652265.16,15638548.48,2013716.68,17121.5
PROD000747,NOODLES BABY MULTIGRAIN,BABY,BABY FOOD,YOGABAR BABY,149.0,696,1868,781161.18,678373.4800000001,102787.7,418.18
PROD000573,SOCKET WRENCH SET 46PCS,AUTOMOTIVE,TOOLS,STANLEY,2999.0,680,982,8217774.04,7212819.26,1004954.78,8368.41
PROD000281,ARGAN OIL SHAMPOO 400ML,BEAUTY,HAIRCARE,OGX,699.0,966,3572,7070089.92,6461295.59,608794.33,1979.31
PROD001212,PIXMA G3010 ALL-IN-ONE,OFFICE SUPPLIES,PRINTERS,CANON,11999.0,535,773,26018302.2,22339623.98,3678678.22,33658.86
PROD000344,ZERO TO ONE,BOOKS,NON-FICTION,PETER THIEL / VIRGIN BOOKS,499.0,760,3015,4231299.65,3978771.5100000002,252528.14,1403.42
PROD000330,EYEBROW TRIMMER PRECISION,BEAUTY,GROOMING TOOLS,VEGA,699.0,933,3611,7145188.73,6459430.010000001,685758.72,1978.73
PROD000599,AXOR APEX FULL FACE,AUTOMOTIVE,HELMETS,AXOR,7999.0,470,727,16096652.05,14707784.690000001,1388867.36,22141.2
PROD000563,BIKING GLOVES RIDING,AUTOMOTIVE,MOTORBIKE ACCESSORIES,ROYAL ENFIELD,1499.0,604,1654,6784135.63,5808317.09,975818.54,4101.65
PROD000912,22KT GOLD BANGLES PAIR 10G,JEWELLERY,GOLD,MALABAR GOLD,64000.0,336,485,86349372.01,78421082.11,7928289.9,178039.94
PROD000519,PYRAMID PUZZLE 3D,TOYS,PUZZLES,EUREKA 3D,999.0,632,2470,6908710.53,5981091.75,927618.78,2797.05
PROD000989,TRADITIONAL KOLHAPURI,FOOTWEAR,MEN FOOTWEAR,METRO,1999.0,843,2072,11397346.07,10291468.780000001,1105877.29,5500.65
PROD000671,MIXED VEGETABLES 500G,GROCERIES,FROZEN FOOD,MCCAIN,129.0,783,6202,2322360.41,2009671.3900000001,312689.02,374.45
PROD000769,NURSING PILLOW U-SHAPE,BABY,BABY GEAR,MEDELA,2499.0,511,738,5201883.83,4774339.0200000005,427544.81,7048.62
PROD000922,STERLING SILVER ANKLET PAIR,JEWELLERY,SILVER,VOYLLA,799.0,436,1186,2650113.36,2346182.48,303930.88,2234.5
PROD000149,SUSPENDERS ELASTIC,CLOTHING,ACCESSORIES,ALVARO CASTAGNINO,499.0,757,4225,5807217.64,4903688.619999999,903529.02,1374.49
PROD000103,REGULAR FIT JEANS 511,CLOTHING,MEN,LEVI'S,2999.0,409,740,6421362.49,5398693.83,1022668.66,8677.52
PROD001155,CARLO ROBELLI VIOLIN 4/4 KIT,MUSIC & INSTRUMENTS,VIOLINS,SAM ASH,12999.0,362,523,19050979.66,16814068.48,2236911.18,36426.35
PROD000689,IRON SUPPLEMENT WITH FOLIC ACID,HEALTH,SUPPLEMENTS,DEXORANGE,299.0,862,4010,3448897.75,3069502.1,379395.65,860.07
PROD000621,ORGANIC TOMATOES 1KG,GROCERIES,VEGETABLES,24 MANTRA ORGANIC,99.0,620,3510,994052.82,903495.47,90557.35,283.21
PROD000612,BINGO MAD ANGLES ACHAARI MASTI,GROCERIES,SNACKS,ITC BINGO,30.0,899,3408,281008.38,248712.23,32296.15,82.46
PROD000606,RED BULL ENERGY DRINK 250ML PACK OF 4,GROCERIES,BEVERAGES,RED BULL,399.0,551,3060,3346082.66,3043116.5900000003,302966.07,1093.49
PROD001181,DUALSENSE EDGE WIRELESS CONTROLLER,GAMING,GAMING ACCESSORIES,SONY,17990.0,370,534,27118020.03,24474120.75,2643899.28,50782.81
PROD000545,RC TANK MILITARY REALISTIC,TOYS,REMOTE CONTROL TOYS,HENG LONG,5999.0,511,1229,20634326.51,18078662.25,2555664.26,16789.53
PROD000417,FOAM ROLLER DEEP TISSUE,SPORTS,FITNESS,AMAZON BASICS,999.0,617,1944,5344168.04,4848100.13,496067.91,2749.06
PROD000658,PAVLOVA MERINGUE 6-INCH,GROCERIES,BAKERY,FLURYS,799.0,434,1456,3229973.83,2844942.93,385030.9,2218.39
PROD001098,CABLE ORGANIZER ROLL POUCH,BAGS & LUGGAGE,TRAVEL KITS,COCOON,1999.0,691,1122,6336117.14,5723084.72,613032.42,5647.16
PROD001188,GAMING CHAIR GT890M,GAMING,GAMING ACCESSORIES,GT RACING,14999.0,372,537,22552457.76,20052946.05,2499511.71,41997.13
PROD000873,PROFESSIONAL PAINTBRUSH SET 12,STATIONERY,ART SUPPLIES,PRINCETON,1299.0,695,1968,7050544.58,6583559.3100000005,466985.27,3582.59
PROD000681,WHEY PROTEIN ISOLATE 1KG,HEALTH,SUPPLEMENTS,OPTIMUM NUTRITION,3499.0,429,648,6551515.63,5894447.37,657068.26,10110.36
PROD000521,CATAN SETTLERS OF CATAN,TOYS,BOARD GAMES,CATAN STUDIO,3999.0,477,853,9830924.03,8479391.129999999,1351532.9,11525.12
PROD000301,ELECTRIC SHAVER SERIES 9000,BEAUTY,PERSONAL CARE,PHILIPS,12999.0,374,540,19324221.62,17767518.86,1556702.76,35785.6
PROD000299,ENGLISH PEAR & FREESIA 100ML,BEAUTY,FRAGRANCE,JO MALONE,14500.0,379,547,22986717.63,21230542.5,1756175.13,42023.25
PROD000642,GREEK YOGURT STRAWBERRY 400G,GROCERIES,DAIRY,EPIGAMIA,129.0,1313,7573,2673949.61,2300479.33,373470.28,353.09
PROD000906,WASHI TAPE SET OF 15,STATIONERY,CRAFT MATERIALS,MT MASKING TAPE,699.0,707,2031,4083360.94,3832182.69,251178.25,2010.52
PROD000555,CAR AIR FRESHENER VENT CLIP,AUTOMOTIVE,CAR ACCESSORIES,LITTLE TREES,299.0,542,3137,2673590.18,2354576.49,319013.69,852.28
PROD001057,HARDSIDE POLYCARBONATE 65CM,BAGS & LUGGAGE,TROLLEYS,ARISTOCRAT,5999.0,600,1417,23906283.24,20836343.83,3069939.41,16871.05
PROD000428,ROCK CLIMBING HARNESS,SPORTS,OUTDOOR,PETZL,4999.0,365,619,8628712.06,7603630.0200000005,1025082.04,13939.76
PROD000729,DRY SHAMPOO FOAM 150ML,HEALTH,PERSONAL HYGIENE,BATISTE,499.0,800,3631,5246927.81,4813836.63,433091.18,1445.04
PROD000673,FISH FINGERS 300G,GROCERIES,FROZEN FOOD,GODREJ YUMMIEZ,249.0,1057,5209,3555788.55,3070541.73,485246.82,682.62
PROD001102,LES PAUL STANDARD 60S,MUSIC & INSTRUMENTS,GUITARS,GIBSON,249999.0,367,530,363619724.46,313245688.62,50374035.84,686074.95
PROD000049,FOSSIL GEN 6,ELECTRONICS,SMARTWATCH,FOSSIL,22995.0,636,919,59623498.83,50003127.769999996,9620371.06,64878.67
PROD000389,ALEXANDER HAMILTON,BOOKS,BIOGRAPHIES,RON CHERNOW / HEAD OF ZEUS,699.0,610,2217,4397154.6,4182505.51,214649.09,1983.38
PROD000145,FEDORA HAT,CLOTHING,ACCESSORIES,VAN HEUSEN,999.0,879,2701,7578887.0,6342717.4399999995,1236169.56,2805.96
PROD001118,KORG MINILOGUE ANALOG SYNTH,MUSIC & INSTRUMENTS,KEYBOARDS,KORG,49999.0,276,399,57296039.96,49581098.96,7714941.0,143599.1
PROD000740,BIO-DEGRADABLE DIAPERS M 24PCS,BABY,DIAPERS,ECO BY NATY,999.0,700,1879,5430246.29,4807846.18,622400.11,2889.97
PROD000237,FLOOD LIGHT 50W OUTDOOR,HOME,LIGHTING,HAVELLS,1499.0,775,2277,9810546.95,8896404.069999998,914142.88,4308.54
PROD000951,TEMPLE JEWELLERY GOLD NECKLACE,JEWELLERY,NECKLACES,TANISHQ,85000.0,433,625,148642214.05,134483576.61,14158637.44,237827.54
PROD000618,CORNITOS NACHOS CHEDDAR 150G,GROCERIES,SNACKS,CORNITOS,80.0,777,4658,1029371.67,921558.12,107813.55,220.99
PROD000518,JIGSAW GLOBE 540PC,TOYS,PUZZLES,RAVENSBURGER,1999.0,643,1718,9809517.3,8436293.56,1373223.74,5709.85
PROD001220,PORTABLE INKLESS PRINTER MINI,OFFICE SUPPLIES,PRINTERS,HP SPROCKET,6999.0,591,1027,20670609.31,18427647.799999997,2242961.51,20127.18
PROD001088,"ROLLING LAPTOP TROLLEY 15.6""",BAGS & LUGGAGE,LAPTOP BAGS,CASE LOGIC,4999.0,335,720,10004442.64,8975653.18,1028789.46,13895.06
PROD000436,SNOOKER CUE BILLIARD SET,SPORTS,INDOOR,BCE,4999.0,696,1771,25349436.01,23162615.340000004,2186820.67,14313.63
PROD000399,CLAT PREPARATION GUIDE,BOOKS,ENTRANCE PREP,UNIVERSAL LAW PUBLISHING,599.0,802,1750,2907816.44,2745049.9299999997,162766.51,1661.61
PROD000080,BOAT AAVANTE BAR 2200D,ELECTRONICS,SPEAKERS,BOAT,7999.0,692,1186,26534206.07,22106913.68,4427292.39,22372.86
PROD000949,INFINITY SYMBOL RING STERLING,JEWELLERY,RINGS,GIVA,1299.0,468,1034,3751705.64,3395256.42,356449.22,3628.34
PROD000849,PET ELECTRIC TRIMMER QUIET,PETS,GROOMING,OSTER,2999.0,546,789,6608151.32,5766258.800000001,841892.52,8375.35
PROD001114,ARTURIA KEYLAB ESSENTIAL 61,MUSIC & INSTRUMENTS,KEYBOARDS,ARTURIA,21999.0,325,469,28285987.04,24466500.57,3819486.47,60311.27
PROD000471,SWIMWEAR JAMMERS ADULT,SPORTS,SWIMMING,SPEEDO,1799.0,551,1521,7716827.13,6700480.4,1016346.73,5073.52
PROD001054,CABIN 4-WHEEL SPINNER 55CM,BAGS & LUGGAGE,TROLLEYS,DELSEY,17999.0,313,460,23387430.59,20143974.36,3243456.23,50842.24
PROD000270,ACNE SPOT TREATMENT GEL,BEAUTY,SKINCARE,LA ROCHE-POSAY,1199.0,864,2924,9802164.8,8696590.65,1105574.15,3352.31
PROD000947,EMERALD CUT DIAMOND RING,JEWELLERY,RINGS,ORRA,62000.0,527,761,129708584.67,112977467.95,16731116.72,170444.92
PROD000087,USB-C HUB 7-IN-1,ELECTRONICS,COMPUTER ACCESSORIES,ANKER,3499.0,653,977,9545562.71,7843250.770000001,1702311.94,9770.28
PROD000432,BADMINTON RACKET NANORAY 10F,SPORTS,INDOOR,YONEX,1999.0,785,1857,10281379.33,9133320.33,1148059.0,5536.55
PROD001018,BADMINTON SHOE SHB65Z3,FOOTWEAR,SPORTS SHOES,YONEX,5999.0,738,1375,23877714.53,20466512.21,3411202.32,17365.61
PROD000505,STAR WARS THE MANDALORIAN,TOYS,ACTION FIGURES,HASBRO,1799.0,844,2183,10963446.91,9794756.77,1168690.14,5022.19
PROD000137,KOLHAPURI SANDALS,CLOTHING,FOOTWEAR,METRO,1799.0,826,1361,6885850.28,5899312.180000001,986538.1,5059.41
PROD000081,MX MASTER 3S MOUSE,ELECTRONICS,COMPUTER ACCESSORIES,LOGITECH,9995.0,339,490,13876320.17,10729150.26,3147169.91,28319.02
PROD000121,DUNGAREE DENIM SET,CLOTHING,KIDS,H&M,1299.0,573,2389,8670304.69,7725314.159999999,944990.53,3629.26
PROD001236,WOODEN OFFICE CABINET 2-DOOR,OFFICE SUPPLIES,STORAGE CABINETS,DURIAN,14999.0,442,638,27459444.82,24874325.73,2585119.09,43039.88
PROD000907,SCRAPBOOK KIT DELUXE,STATIONERY,CRAFT MATERIALS,RECOLLECTIONS,1499.0,423,1072,4573094.27,4320771.829999999,252322.44,4265.95
PROD000597,ROYAL ENFIELD STREET PRIME,AUTOMOTIVE,HELMETS,ROYAL ENFIELD,4999.0,583,842,11795079.37,10663962.01,1131117.36,14008.41
PROD000804,WET DOG FOOD POUCH 85G,PETS,DOG FOOD,WHISKAS,89.0,1371,4388,1093199.57,948737.7100000001,144461.86,249.13
PROD000370,NARUTO VOL 1,BOOKS,COMICS,MASASHI KISHIMOTO / VIZ MEDIA,499.0,729,1457,2031501.0,1945530.99,85970.01,1394.3
PROD000445,FOOTBALL SOCKS ANTI-BLISTER,SPORTS,ATHLETIC WEAR,DECATHLON,499.0,695,3322,4811228.44,4190663.3900000006,620565.05,1448.29
PROD000159,PATHANI SUIT,CLOTHING,ETHNIC WEAR,SOCH,1999.0,477,728,4039171.43,3438285.74,600885.69,5548.31
PROD000346,FREAKONOMICS,BOOKS,NON-FICTION,LEVITT & DUBNER / PENGUIN,349.0,1059,4859,4812879.22,4548124.63,264754.59,990.51
PROD000384,LONG WALK TO FREEDOM,BOOKS,BIOGRAPHIES,NELSON MANDELA / ABACUS,549.0,732,2538,3906412.07,3718786.2199999997,187625.85,1539.17
PROD001063,CROSSBODY BAG MINI CHAIN,BAGS & LUGGAGE,HANDBAGS,ACCESSORIZE,1999.0,707,1608,8811451.29,7574780.52,1236670.77,5479.76
PROD001120,AKAI MPK MINI PLAY MK3,MUSIC & INSTRUMENTS,KEYBOARDS,AKAI,12999.0,331,552,20633164.53,18081229.810000002,2551934.72,37378.92
PROD000386,MY EXPERIMENTS WITH TRUTH,BOOKS,BIOGRAPHIES,M.K. GANDHI / FINGERPRINT,199.0,1090,4141,2295288.11,2211325.9499999997,83962.16,554.28
PROD000904,SELF-ADHESIVE GOOGLY EYES ASSORTED,STATIONERY,CRAFT MATERIALS,BAKER ROSS,199.0,1148,7015,3912530.71,3657278.77,255251.94,557.74
PROD000141,WOOLLEN MUFFLER,CLOTHING,ACCESSORIES,PETER ENGLAND,599.0,874,4172,7114186.12,6035702.07,1078484.05,1705.22
PROD000382,ELON MUSK,BOOKS,BIOGRAPHIES,WALTER ISAACSON / SIMON & SCHUSTER,799.0,611,2849,6545240.42,6193998.93,351241.49,2297.38
PROD000897,SHARPENER DOUBLE HOLE METAL,STATIONERY,WRITING TOOLS,MAPED,149.0,873,2520,1054125.34,989934.43,64190.91,418.3
PROD000407,PANCHATANTRA STORIES,BOOKS,CHILDREN BOOKS,WILCO PUBLISHING,199.0,776,4998,2758700.56,2646644.16,112056.4,551.96
PROD000663,TOOR DAL 1KG,GROCERIES,STAPLES,PATANJALI,149.0,949,6065,2513175.17,2162479.01,350696.16,414.37
PROD000097,NINTENDO SWITCH LITE,ELECTRONICS,GAMING CONSOLES,NINTENDO,19490.0,376,543,29919658.62,25248003.82,4671654.8,55100.66
PROD000187,COFFEE TABLE GLASS TOP,HOME,FURNITURE,URBAN LADDER,12999.0,643,929,34699240.41,29447960.599999998,5251279.81,37351.17
PROD000312,LOOFAH BATH SPONGE,BEAUTY,BATH & BODY,VEGA,149.0,728,2643,1121666.12,1025767.8200000001,95898.3,424.39
PROD001156,CECILIO CVN-300 VIOLIN,MUSIC & INSTRUMENTS,VIOLINS,CECILIO,9999.0,490,739,21364953.57,19282939.53,2082014.04,28910.63
PROD001028,WOODLAND OUTDOOR LACE UP,FOOTWEAR,CASUAL SHOES,WOODLAND,3799.0,401,934,9860292.52,8786939.91,1073352.61,10557.06
PROD000155,LEHENGA CHOLI,CLOTHING,ETHNIC WEAR,W FOR WOMAN,5999.0,539,778,13047098.28,10752922.67,2294175.61,16770.05
PROD000124,FROCK FLORAL PRINT,CLOTHING,KIDS,HOPSCOTCH,999.0,575,1875,5235565.67,4647631.58,587934.09,2792.3
PROD000709,FOOT MASSAGER ELECTRIC,HEALTH,WELLNESS PRODUCTS,LIFELONG,1999.0,506,1165,6625913.42,5758032.49,867880.93,5687.48
PROD000930,SILVER BALI EARRINGS 92.5,JEWELLERY,SILVER,CARATLANE,1799.0,437,742,3717337.35,3420279.59,297057.76,5009.89
PROD000486,LIGHT & SOUND PIANO,TOYS,INFANT,FISHER-PRICE,1499.0,538,1531,6400494.89,5772051.9399999995,628442.95,4180.6
PROD001165,HOGWARTS LEGACY PC,GAMING,PC GAMES,WB GAMES,3299.0,743,1073,10076581.18,9187010.84,889570.34,9391.04
PROD000280,HIGHLIGHTER CHAMPAGNE POP,BEAUTY,MAKEUP,BECCA,3499.0,535,900,8620179.66,7683890.69,936288.97,9577.98
PROD000661,BASMATI RICE PREMIUM 5KG,GROCERIES,STAPLES,INDIA GATE,699.0,498,2135,4203271.27,3678951.8899999997,524319.38,1968.75
PROD000670,CHANA DAL 1KG,GROCERIES,STAPLES,VEDAKA,109.0,1124,6463,1973636.54,1811495.09,162141.45,305.37
PROD000650,SOUR CREAM 200ML,GROCERIES,DAIRY,DLECTA,99.0,612,4936,1342221.4,1143024.4,199197.0,271.92
PROD000817,DRY CAT FOOD SENSITIVE 2KG,PETS,CAT FOOD,IAMS,1499.0,865,1357,5755691.39,5279978.39,475713.0,4241.48
PROD001159,V3 SERIES STUDENT VIOLIN,MUSIC & INSTRUMENTS,VIOLINS,SCOTT CAO,34999.0,572,826,82197985.0,73282625.41,8915359.59,99513.3
PROD001208,UBISOFT CREDITS RS.1500,GAMING,GAME CODES,UBISOFT,1500.0,857,3362,14198617.6,12770196.15,1428421.45,4223.27
PROD000129,SWIMMING COSTUME,CLOTHING,KIDS,SPEEDO,1299.0,526,1884,7053933.02,6282178.35,771754.67,3744.13
PROD001182,XBOX ELITE SERIES 2 CONTROLLER,GAMING,GAMING ACCESSORIES,MICROSOFT,17999.0,583,842,42012087.0,36410382.1,5601704.9,49895.59
PROD000315,BATH SALTS EPSOM 500G,BEAUTY,BATH & BODY,PRISTINE PURE,299.0,529,3390,2942953.32,2741262.6199999996,201690.7,868.13
PROD001132,SCARLETT SOLO 4TH GEN USB INTERFACE,MUSIC & INSTRUMENTS,STUDIO EQUIPMENT,FOCUSRITE,9999.0,694,1002,29019508.32,25017903.560000002,4001604.76,28961.59
PROD000220,PRESSURE COOKER 5L INDUCTION,HOME,KITCHEN,HAWKINS,2199.0,810,1654,10280821.46,8849282.180000002,1431539.28,6215.73
PROD000117,SATIN WRAP TOP,CLOTHING,WOMEN,VERO MODA,1599.0,493,1559,6996618.1,5963069.369999999,1033548.73,4487.89
PROD000398,NDA MATHEMATICS GUIDE,BOOKS,ENTRANCE PREP,R.S. AGGARWAL / S.CHAND,549.0,851,3995,6039662.51,5756418.16,283244.35,1511.81
PROD000940,CRYSTAL DROP EARRINGS LONG,JEWELLERY,FASHION JEWELLERY,YOUBELLA,399.0,693,3182,3657171.95,3321291.52,335880.43,1149.33
PROD001050,SPORTS BACKPACK GYMBAG 20L,BAGS & LUGGAGE,BACKPACKS,ADIDAS,1999.0,425,1014,5617585.33,4928314.6,689270.73,5540.02
PROD000356,OP TANDON ORGANIC CHEMISTRY,BOOKS,EDUCATIONAL,O.P. TANDON / GRB,699.0,719,2995,5934746.33,5638138.07,296608.26,1981.55
PROD001235,OPEN SHELF BOOKCASE 5-SHELF,OFFICE SUPPLIES,STORAGE CABINETS,IKEA,9999.0,319,461,12770218.38,11192774.370000001,1577444.01,27701.12
PROD000215,ELECTRIC KETTLE 1.7L,HOME,KITCHEN,PIGEON,999.0,847,1600,4466542.31,3981327.5799999996,485214.73,2791.59
PROD000335,HARRY POTTER BOX SET 7 BOOKS,BOOKS,FICTION,J.K. ROWLING / BLOOMSBURY,4999.0,754,1679,24300417.39,23016869.44,1283547.95,14473.15
PROD000789,NEWBORN HAT & SOCKS SET,BABY,CLOTHING,CHICCO,399.0,549,2018,2241900.29,2050580.8,191319.49,1110.95
PROD000542,DJI MINI 3 DRONE,TOYS,REMOTE CONTROL TOYS,DJI,41999.0,487,703,81768873.43,73639569.35000001,8129304.08,116314.19
PROD001142,SM58 DYNAMIC VOCAL MIC,MUSIC & INSTRUMENTS,MICROPHONES,SHURE,9999.0,645,932,25741757.96,22141438.740000002,3600319.22,27619.91
PROD000083,DEATHADDER V3 MOUSE,ELECTRONICS,COMPUTER ACCESSORIES,RAZER,8499.0,687,992,23125545.34,18987478.9,4138066.44,23312.04
PROD000353,RD SHARMA MATHEMATICS CLASS 10,BOOKS,EDUCATIONAL,R.D. SHARMA / DHANPAT RAI,399.0,509,2896,3306700.75,3133077.61,173623.14,1141.82
PROD001145,NT1 5TH GEN STUDIO MIC,MUSIC & INSTRUMENTS,MICROPHONES,RODE,34999.0,515,744,74124934.56,64932670.34,9192264.22,99630.29
PROD001239,SECURE DOCUMENT CABINET FIREPROOF,OFFICE SUPPLIES,STORAGE CABINETS,SENTRYSAFE,12999.0,614,887,31998893.65,28280121.459999997,3718772.19,36075.42
PROD000773,BABY OIL MINERAL 200ML,BABY,BATH & SKIN CARE,DABUR LAL TAIL,169.0,813,2168,1037088.48,944306.75,92781.73,478.36
PROD000020,RAZER BLADE 15,ELECTRONICS,LAPTOP,RAZER,229990.0,284,410,263013772.37,214317973.12,48695799.25,641497.01
PROD000749,MILLET BERRY PORRIDGE 200G,BABY,BABY FOOD,SLURP FARM,349.0,692,1651,1597474.45,1399532.49,197941.96,967.58
PROD000508,"HE-MAN MASTERVERSE 7""",TOYS,ACTION FIGURES,MATTEL,1499.0,756,1820,7574303.46,6800584.86,773718.6,4161.71
PROD000165,WINDBREAKER JACKET,CLOTHING,WINTER WEAR,WILDCRAFT,3499.0,414,818,8130048.34,7270083.45,859964.89,9938.93
PROD000420,WHEY PROTEIN 2KG CHOCOLATE,SPORTS,FITNESS,OPTIMUM NUTRITION,4999.0,430,701,9855981.5,8537193.98,1318787.52,14059.89
PROD000263,NIACINAMIDE 10% + ZINC 1%,BEAUTY,SKINCARE,THE ORDINARY,790.0,783,2686,5943674.31,5226584.539999999,717089.77,2212.83
PROD001179,MORTAL KOMBAT 1 XBOX,GAMING,CONSOLE GAMES,NETHERREALM / WB,3499.0,397,767,7659214.38,7017289.14,641925.24,9985.94
PROD000624,BROCCOLI 500G,GROCERIES,VEGETABLES,FRESHO,89.0,1052,5943,1500639.23,1307739.8,192899.43,252.51
PROD000018,SURFACE LAPTOP 5,ELECTRONICS,LAPTOP,MICROSOFT,129999.0,543,784,282897857.05,237440224.03,45457633.02,360839.1
PROD001177,SUPER MARIO BROS WONDER SWITCH,GAMING,CONSOLE GAMES,NINTENDO,3999.0,355,540,6213948.95,5293084.09,920864.86,11507.31
PROD001187,ELGATO HD60 X CAPTURE CARD,GAMING,GAMING ACCESSORIES,ELGATO,17999.0,458,661,34141823.34,30535482.160000004,3606341.18,51651.78
PROD000262,VITAMIN C SERUM 20%,BEAUTY,SKINCARE,THE ORDINARY,1490.0,769,1435,6146237.66,5646552.59,499685.07,4283.09
PROD000731,PREMIUM CARE PANTS SIZE L 48PCS,BABY,DIAPERS,PAMPERS,1199.0,722,1302,4397613.57,3870350.2100000004,527263.36,3377.58
PROD000413,RESISTANCE BANDS SET OF 5,SPORTS,FITNESS,FIT SIMPLIFY,999.0,851,3393,9437334.94,8608439.899999999,828895.04,2781.41
PROD000857,WHITEBOARD MARKERS 4-COLOR,STATIONERY,PENS,FABER-CASTELL,399.0,1067,2728,3103739.04,2906696.46,197042.58,1137.73
PROD001123,TD-1DMK V-DRUMS ELECTRONIC,MUSIC & INSTRUMENTS,DRUMS,ROLAND,69999.0,321,464,90984109.69,82740276.33,8243833.36,196086.44
PROD000392,NEET 40 YEARS SOLVED PAPERS,BOOKS,ENTRANCE PREP,MTG EDITORIAL BOARD / MTG,799.0,823,1880,4166378.49,3966122.7100000004,200255.78,2216.16
PROD000874,CANVAS BOARD 12X16 PACK OF 3,STATIONERY,ART SUPPLIES,BRUSTRO,599.0,799,2291,3925300.87,3677579.79,247721.08,1713.36
PROD001194,VALVE INDEX PC VR FULL KIT,GAMING,VR DEVICES,VALVE,89999.0,550,794,206391773.63,176881310.3,29510463.33,259939.26
PROD000162,FLEECE HOODIE,CLOTHING,WINTER WEAR,THE NORTH FACE,5999.0,395,710,12035387.59,10647288.05,1388099.54,16951.25
PROD000403,DIARY OF A WIMPY KID,BOOKS,CHILDREN BOOKS,JEFF KINNEY / PUFFIN,449.0,987,2391,2944082.85,2821523.4,122559.45,1231.32
PROD000768,DIAPER BACKPACK BAG WATERPROOF,BABY,BABY GEAR,SKIP HOP,3999.0,410,918,10052409.69,9209617.36,842792.33,10950.34
PROD000770,BABY BATH TUB FOLDABLE,BABY,BABY GEAR,MEE MEE,1499.0,585,925,4018987.04,3613202.34,405784.7,4344.85
PROD001253,CARBONLESS COPY PAPER A4 500,OFFICE SUPPLIES,PAPER SUPPLIES,BILT,799.0,529,1090,2480295.29,2225185.41,255109.88,2275.5
PROD000707,EYE MASSAGER ELECTRIC,HEALTH,WELLNESS PRODUCTS,RENPHO,3499.0,776,1136,11042547.15,9990593.46,1051953.69,9720.55
PROD000199,BAMBOO PHOTO FRAME SET,HOME,DECOR,INDDUS,799.0,717,3526,7846459.88,6728172.32,1118287.56,2225.31
PROD000022,ALPHA A7 IV,ELECTRONICS,CAMERA,SONY,229990.0,235,339,221442415.02,188186802.36,33255612.66,653222.46
PROD000690,COLLAGEN POWDER 250G,HEALTH,SUPPLEMENTS,SWISSE,1999.0,438,1230,6799134.81,5832257.399999999,966877.41,5527.75
PROD000986,SLIP-ON CANVAS SNEAKER,FOOTWEAR,MEN FOOTWEAR,VANS,4995.0,462,784,10957082.57,9514420.48,1442662.09,13975.87
PROD000130,RAINCOAT WITH HOOD,CLOTHING,KIDS,COLUMBIA,1799.0,820,1781,9025012.28,7870167.09,1154845.19,5067.38
PROD000984,FORMAL OXFORD BROGUE,FOOTWEAR,MEN FOOTWEAR,RED TAPE,3499.0,440,961,9215830.74,8316931.350000001,898899.39,9589.83
PROD000357,OBJECTIVE PHYSICS FOR NEET,BOOKS,EDUCATIONAL,ARIHANT PUBLICATIONS,549.0,478,2075,3120078.57,2947652.63,172425.94,1503.65
PROD000965,MEN'S LEATHER CUFF BRACELET,JEWELLERY,BRACELETS,VOYLLA,699.0,573,1477,2995355.56,2746389.9,248965.66,2028.0
PROD000433,"CHESS SET WOODEN 14""",SPORTS,INDOOR,WE GAMES,1299.0,735,1206,4447032.89,4077365.42,369667.47,3687.42
